...1,A_YEAR,C_COW_ALPHA,D_INTERVIEW,Q260,X003R,Q275R,Q112,Q113,Q114,Q115,Q116,Q117,Country Code,Country Name,GDP,FDI,GDPgr,Oilrents,Taxrevenue,ControlCorruption,CPIA
10849,2020,MNG,496070473,2,4,2,3,1,1,2,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10850,2020,MNG,496070474,1,3,3,9,3,3,3,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10851,2020,MNG,496070475,1,3,3,5,1,2,2,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10852,2020,MNG,496070476,2,3,3,10,3,3,3,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10853,2020,MNG,496070477,2,3,3,2,2,2,2,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10854,2020,MNG,496070478,2,2,3,5,2,1,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10855,2020,MNG,496070479,2,2,3,9,3,3,3,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10856,2020,MNG,496070480,1,2,3,10,3,3,3,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10857,2020,MNG,496070481,1,2,3,7,1,1,1,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10858,2020,MNG,496070482,2,2,2,8,3,3,3,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10859,2020,MNG,496070483,1,1,3,9,1,2,3,4,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10860,2020,MNG,496070484,1,1,3,6,2,4,2,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10861,2020,MNG,496070485,1,1,3,5,3,3,2,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10862,2020,MNG,496070486,2,5,1,9,4,3,3,4,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10863,2020,MNG,496070487,2,4,2,7,3,4,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10864,2020,MNG,496070488,2,5,2,10,3,2,3,4,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10865,2020,MNG,496070489,1,4,2,8,4,4,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10866,2020,MNG,496070490,1,4,3,7,3,4,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10867,2020,MNG,496070491,2,3,2,8,4,3,4,3,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10868,2020,MNG,496070492,2,6,2,7,3,2,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10869,2020,MNG,496070493,1,3,3,8,4,3,4,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10870,2020,MNG,496070494,1,3,3,9,4,3,4,3,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10871,2020,MNG,496070495,2,2,2,5,2,3,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10872,2020,MNG,496070496,2,2,3,7,3,3,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10873,2020,MNG,496070497,1,3,2,6,2,3,2,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10874,2020,MNG,496070498,1,2,3,8,3,2,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10875,2020,MNG,496070499,2,2,3,7,4,4,4,3,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10876,2020,MNG,496070500,1,1,2,8,3,2,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10877,2020,MNG,496070501,2,1,2,6,2,3,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10878,2020,MNG,496070502,1,5,2,7,3,2,3,3,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10879,2020,MNG,496070503,1,5,3,7,3,3,2,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10880,2020,MNG,496070504,2,2,3,4,1,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10881,2020,MNG,496070505,2,4,2,6,1,2,2,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10882,2020,MNG,496070506,1,4,3,8,3,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10883,2020,MNG,496070507,2,3,3,7,2,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10884,2020,MNG,496070508,2,3,3,9,2,2,2,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10885,2020,MNG,496070509,1,3,3,6,2,2,2,1,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10886,2020,MNG,496070510,1,3,3,9,2,2,1,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10887,2020,MNG,496070511,2,2,3,6,1,2,1,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10888,2020,MNG,496070512,1,2,3,8,3,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10889,2020,MNG,496070513,2,2,3,8,2,1,2,1,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10890,2020,MNG,496070514,1,2,3,8,2,3,2,1,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10891,2020,MNG,496070515,1,1,3,9,2,3,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10892,2020,MNG,496070516,2,1,2,7,3,2,2,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10893,2020,MNG,496070517,1,1,3,5,1,1,2,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10894,2020,MNG,496070518,1,3,2,2,3,2,2,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10895,2020,MNG,496070519,2,5,3,7,1,2,3,1,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10896,2020,MNG,496070520,1,1,3,6,3,3,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10897,2020,MNG,496070521,1,1,3,8,2,2,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10898,2020,MNG,496070522,2,4,3,5,3,3,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10899,2020,MNG,496070523,2,3,3,6,3,1,2,3,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10900,2020,MNG,496070524,1,3,3,9,3,3,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10901,2020,MNG,496070525,2,2,3,5,4,3,1,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10902,2020,MNG,496070526,2,5,3,5,2,2,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10903,2020,MNG,496070527,2,3,3,5,4,3,2,1,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10904,2020,MNG,496070528,1,4,3,10,3,3,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10905,2020,MNG,496070529,2,1,3,5,1,3,1,2,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10906,2020,MNG,496070530,2,4,3,10,3,3,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10907,2020,MNG,496070531,1,2,3,8,2,3,3,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10908,2020,MNG,496070532,1,2,3,7,3,3,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10909,2020,MNG,496070533,1,4,3,9,2,2,1,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10910,2020,MNG,496070534,2,5,2,10,4,3,3,4,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10911,2020,MNG,496070535,1,5,3,9,3,3,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10912,2020,MNG,496070536,2,4,3,7,4,3,3,1,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10913,2020,MNG,496070537,2,4,3,9,4,4,4,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10914,2020,MNG,496070538,2,3,3,6,3,2,3,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10915,2020,MNG,496070539,1,3,3,10,3,3,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10916,2020,MNG,496070540,1,1,3,8,3,3,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10917,2020,MNG,496070541,1,2,3,8,4,4,4,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10918,2020,MNG,496070542,1,1,2,8,3,3,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10919,2020,MNG,496070543,2,1,2,10,4,4,4,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10920,2020,MNG,496070544,2,2,3,8,3,3,3,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10921,2020,MNG,496070545,2,2,3,10,3,3,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10922,2020,MNG,496070546,2,2,3,9,3,3,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10923,2020,MNG,496070547,2,2,3,10,4,4,4,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10924,2020,MNG,496070548,1,3,3,8,2,2,2,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10925,2020,MNG,496070549,1,4,2,9,3,3,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10926,2020,MNG,496070550,1,2,3,7,2,2,2,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10927,2020,MNG,496070551,2,3,3,9,4,4,4,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10928,2020,MNG,496070552,2,3,3,7,2,2,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10929,2020,MNG,496070553,1,5,2,5,2,1,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10930,2020,MNG,496070554,1,3,3,7,3,2,2,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10931,2020,MNG,496070555,1,3,3,8,3,2,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10932,2020,MNG,496070556,2,4,3,3,2,3,4,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10933,2020,MNG,496070557,1,4,3,7,1,2,2,1,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10934,2020,MNG,496070558,2,1,3,7,2,1,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10935,2020,MNG,496070559,1,1,3,6,3,2,3,4,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10936,2020,MNG,496070560,2,5,3,5,3,2,1,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10937,2020,MNG,496070561,1,1,2,6,2,1,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10938,2020,MNG,496070562,2,1,3,9,2,3,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10939,2020,MNG,496070563,2,1,3,9,3,2,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10940,2020,MNG,496070564,1,2,3,6,2,2,1,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10941,2020,MNG,496070565,2,2,2,7,3,4,3,4,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10942,2020,MNG,496070566,1,2,3,7,2,2,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10943,2020,MNG,496070567,2,3,3,8,2,3,2,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10944,2020,MNG,496070568,1,1,2,6,2,3,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10945,2020,MNG,496070569,1,2,2,6,2,2,1,1,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10946,2020,MNG,496070570,1,3,2,7,2,3,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10947,2020,MNG,496070571,1,1,2,7,2,2,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10948,2020,MNG,496070572,2,1,2,10,3,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10949,2020,MNG,496070573,2,3,3,6,2,3,2,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10950,2020,MNG,496070574,1,5,1,6,2,3,2,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10951,2020,MNG,496070575,2,2,2,8,2,1,2,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10952,2020,MNG,496070576,2,5,1,8,1,2,3,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10953,2020,MNG,496070577,1,4,2,8,3,3,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10954,2020,MNG,496070578,2,6,3,8,2,2,3,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10955,2020,MNG,496070579,2,5,1,9,2,1,2,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10956,2020,MNG,496070580,2,2,2,8,2,2,3,4,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10957,2020,MNG,496070581,1,3,3,6,2,3,3,4,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10958,2020,MNG,496070582,1,2,1,8,2,1,2,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10959,2020,MNG,496070583,1,6,3,8,1,2,3,4,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10960,2020,MNG,496070584,2,4,3,10,1,2,3,4,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10961,2020,MNG,496070585,1,2,3,9,3,3,2,1,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10962,2020,MNG,496070586,1,6,2,5,2,3,2,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10963,2020,MNG,496070587,2,6,2,8,3,2,2,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10964,2020,MNG,496070588,2,5,1,7,3,3,2,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10965,2020,MNG,496070589,1,5,2,6,3,2,3,3,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10966,2020,MNG,496070590,2,4,2,5,1,1,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10967,2020,MNG,496070591,2,4,2,9,3,3,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10968,2020,MNG,496070592,1,4,1,6,2,2,2,1,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10969,2020,MNG,496070593,1,4,2,9,2,2,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10970,2020,MNG,496070594,2,3,2,6,2,2,2,3,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10971,2020,MNG,496070595,1,3,2,6,1,1,1,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10972,2020,MNG,496070596,1,3,2,3,2,1,2,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10973,2020,MNG,496070597,1,3,2,5,1,2,2,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10974,2020,MNG,496070598,2,2,3,5,2,2,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10975,2020,MNG,496070599,1,2,2,8,3,2,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10976,2020,MNG,496070600,2,2,2,8,4,3,2,1,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10977,2020,MNG,496070601,1,2,3,8,3,2,1,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10978,2020,MNG,496070602,2,1,2,7,2,2,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10979,2020,MNG,496070603,1,1,1,7,2,3,2,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10980,2020,MNG,496070604,1,1,2,6,3,2,2,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10981,2020,MNG,496070605,2,1,2,6,2,3,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10982,2020,MNG,496070606,1,6,2,10,2,2,2,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10983,2020,MNG,496070607,2,6,2,7,2,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10984,2020,MNG,496070608,2,6,2,6,2,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10985,2020,MNG,496070609,1,4,3,5,2,3,1,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10986,2020,MNG,496070610,1,5,3,5,2,2,1,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10987,2020,MNG,496070611,2,3,3,10,2,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10988,2020,MNG,496070612,2,3,3,10,3,3,3,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10989,2020,MNG,496070613,1,3,3,7,2,3,3,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10990,2020,MNG,496070614,1,3,3,5,2,2,1,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10991,2020,MNG,496070615,2,2,3,6,2,2,3,1,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10992,2020,MNG,496070616,2,2,3,9,2,2,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10993,2020,MNG,496070617,1,2,3,6,2,2,3,4,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10994,2020,MNG,496070618,1,2,3,6,2,3,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10995,2020,MNG,496070619,2,1,2,8,2,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10996,2020,MNG,496070620,1,2,3,5,3,3,2,4,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10997,2020,MNG,496070621,2,2,3,5,2,2,2,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10998,2020,MNG,496070622,1,2,3,5,3,2,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
10999,2020,MNG,496070623,2,4,3,7,2,4,4,4,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11000,2020,MNG,496070624,2,1,3,7,2,3,4,4,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11001,2020,MNG,496070625,1,2,3,9,4,3,3,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11002,2020,MNG,496070626,2,2,2,8,4,3,3,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11003,2020,MNG,496070627,2,2,2,10,4,4,4,3,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11004,2020,MNG,496070628,2,2,1,6,2,2,3,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11005,2020,MNG,496070629,1,2,3,7,3,3,3,2,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11006,2020,MNG,496070630,1,2,3,5,3,3,2,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11007,2020,MNG,496070631,1,3,3,7,4,4,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11008,2020,MNG,496070632,1,3,2,9,4,4,3,4,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11009,2020,MNG,496070633,2,3,2,6,2,2,2,1,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11010,2020,MNG,496070634,2,3,2,7,3,3,4,4,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11011,2020,MNG,496070635,2,4,3,8,4,4,3,4,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11012,2020,MNG,496070636,2,4,1,9,3,2,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11013,2020,MNG,496070637,1,4,1,8,2,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11014,2020,MNG,496070638,1,4,1,6,3,3,2,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11015,2020,MNG,496070639,1,5,3,7,2,4,3,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11016,2020,MNG,496070640,2,5,1,6,4,3,4,4,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11017,2020,MNG,496070641,2,3,3,7,2,2,4,3,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11018,2020,MNG,496070642,1,3,2,6,4,3,3,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11019,2020,MNG,496070643,1,2,2,5,3,3,4,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11020,2020,MNG,496070644,2,2,3,5,2,4,3,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11021,2020,MNG,496070645,2,2,2,6,3,2,2,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11022,2020,MNG,496070646,1,2,2,5,2,4,4,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11023,2020,MNG,496070647,2,1,2,6,4,4,3,4,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11024,2020,MNG,496070648,1,1,3,7,2,3,3,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11025,2020,MNG,496070649,2,1,2,6,4,3,3,4,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11026,2020,MNG,496070650,1,6,1,5,4,4,4,3,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11027,2020,MNG,496070651,1,6,1,5,3,3,4,3,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11028,2020,MNG,496070652,2,6,3,5,1,2,2,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11029,2020,MNG,496070653,1,4,2,6,4,4,4,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11030,2020,MNG,496070654,2,4,2,7,2,3,2,3,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11031,2020,MNG,496070655,2,6,3,9,3,3,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11032,2020,MNG,496070656,1,2,3,9,4,2,4,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11033,2020,MNG,496070657,1,3,3,9,3,2,3,2,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11034,2020,MNG,496070658,1,5,3,9,3,3,3,3,2,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11035,2020,MNG,496070659,1,2,3,8,4,3,2,3,4,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11036,2020,MNG,496070660,2,2,2,10,3,4,3,4,3,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11037,2020,MNG,496070661,1,2,3,7,2,3,3,2,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
11038,2020,MNG,496070662,2,2,1,6,2,3,3,4,1,MNE,Montenegro,4769996866,11.13004948,-15.30689376,0,..,-0.043737181,..
